order_id,customer_id,order_date,product_id,product_category,order_value,payment_method,delivery_type,delivery_delay_days,number_of_items,is_multi_size_order,customer_order_count,customer_previous_return_count,customer_previous_cancel_count,customer_historical_return_rate,customer_avg_order_value,order_value_deviation,product_historical_return_rate,category_historical_return_rate,discount_percent,is_first_time_customer,target_returned
ORD-22703,CUST-6173,2026-06-25,PROD-APP-780,Apparel,1770.0,COD,Express,0,2,1,4,1,0,0.25,796.37,1.2226,0.2769,0.3,30.0,0,0
ORD-22704,CUST-7220,2026-06-22,PROD-APP-477,Apparel,7080.0,Debit Card,Standard,0,2,1,5,3,0,0.6,6740.45,0.0504,0.3311,0.3,20.0,0,1
ORD-22705,CUST-5684,2026-06-21,PROD-APP-202,Apparel,7570.0,Debit Card,Standard,0,1,0,2,1,1,0.5,7664.53,-0.0123,0.3017,0.3,20.0,0,0
ORD-22706,CUST-3469,2026-06-21,PROD-FOO-840,Footwear,8610.0,Credit Card,Standard,0,1,0,0,0,0,0.16,7527.61,0.1438,0.2759,0.26,20.0,1,0
ORD-22707,CUST-7254,2026-06-26,PROD-FUR-297,Furniture & Home,1370.0,Debit Card,Express,0,2,0,1,0,0,0.0,2082.67,-0.3422,0.0889,0.12,15.0,0,0
ORD-22708,CUST-2216,2026-06-25,PROD-FUR-355,Furniture & Home,2090.0,COD,Same Day,0,3,0,2,1,0,0.5,2279.48,-0.0831,0.0813,0.12,10.0,0,0
ORD-22709,CUST-6090,2026-06-27,PROD-FUR-960,Furniture & Home,7560.0,Debit Card,Express,3,1,0,2,0,0,0.0,3410.05,1.217,0.0849,0.12,20.0,0,0
ORD-22710,CUST-3612,2026-06-21,PROD-PER-485,Personal Care,1920.0,Debit Card,Standard,0,2,0,1,0,0,0.0,2135.87,-0.1011,0.0606,0.07,30.0,0,0
ORD-22711,CUST-7522,2026-06-24,PROD-APP-954,Apparel,2900.0,Credit Card,Standard,0,2,0,3,0,0,0.0,1371.34,1.1147,0.3346,0.3,0.0,0,0
ORD-22712,CUST-3252,2026-06-26,PROD-FUR-446,Furniture & Home,11430.0,COD,Same Day,0,1,0,2,2,0,1.0,6953.48,0.6438,0.2058,0.12,10.0,0,0
ORD-22713,CUST-6465,2026-06-26,PROD-APP-924,Apparel,1180.0,COD,Standard,6,1,0,5,0,0,0.0,2134.2,-0.4471,0.2956,0.3,10.0,0,0
ORD-22714,CUST-1871,2026-06-25,PROD-FUR-727,Furniture & Home,3140.0,UPI,Express,0,3,0,7,2,0,0.2857,4162.41,-0.2456,0.194,0.12,0.0,0,0
ORD-22715,CUST-6868,2026-06-25,PROD-APP-510,Apparel,3200.0,Debit Card,Standard,0,1,0,2,0,0,0.0,4892.81,-0.346,0.2238,0.3,15.0,0,0
ORD-22716,CUST-7693,2026-06-21,PROD-FOO-961,Footwear,1120.0,Netbanking,Standard,0,1,0,1,0,0,0.0,1783.64,-0.3721,0.2348,0.26,10.0,0,0
ORD-22717,CUST-1517,2026-06-22,PROD-FUR-901,Furniture & Home,2710.0,Credit Card,Standard,0,2,0,1,0,0,0.0,3432.97,-0.2106,0.148,0.12,10.0,0,0
ORD-22718,CUST-5493,2026-06-26,PROD-FOO-407,Footwear,1930.0,Debit Card,Standard,0,1,0,1,0,0,0.0,1987.8,-0.0291,0.3038,0.26,0.0,0,0
ORD-22719,CUST-7744,2026-06-24,PROD-APP-668,Apparel,2460.0,Debit Card,Same Day,0,2,1,2,0,0,0.0,5611.8,-0.5616,0.3659,0.3,30.0,0,1
ORD-22720,CUST-5898,2026-06-21,PROD-APP-396,Apparel,7370.0,Credit Card,Same Day,0,1,0,1,1,0,1.0,6738.86,0.0937,0.3046,0.3,15.0,0,0
ORD-22721,CUST-1055,2026-06-26,PROD-FOO-384,Footwear,1130.0,Debit Card,Standard,0,1,0,2,0,1,0.0,1288.57,-0.1231,0.2939,0.26,0.0,0,0
ORD-22722,CUST-6151,2026-06-27,PROD-APP-650,Apparel,1240.0,COD,Same Day,0,1,0,2,0,0,0.0,1058.47,0.1715,0.2928,0.3,10.0,0,0
ORD-22723,CUST-4115,2026-06-25,PROD-APP-131,Apparel,7430.0,Credit Card,Express,0,1,0,3,0,0,0.0,7741.63,-0.0403,0.2724,0.3,20.0,0,0
ORD-22724,CUST-5960,2026-06-23,PROD-APP-652,Apparel,1770.0,Debit Card,Standard,0,2,0,4,1,0,0.25,3254.56,-0.4561,0.3324,0.3,20.0,0,1
ORD-22725,CUST-6948,2026-06-22,PROD-FOO-525,Footwear,6460.0,COD,Express,0,1,0,0,0,0,0.3216,6000.69,0.0765,0.2142,0.26,10.0,1,0
ORD-22726,CUST-5291,2026-06-21,PROD-FOO-850,Footwear,6650.0,Credit Card,Standard,0,1,0,1,1,0,1.0,6907.65,-0.0373,0.2667,0.26,0.0,0,1
ORD-22727,CUST-7223,2026-06-24,PROD-FUR-656,Furniture & Home,1680.0,COD,Standard,0,3,0,2,0,0,0.0,3451.01,-0.5132,0.0931,0.12,0.0,0,0
ORD-22728,CUST-6856,2026-06-23,PROD-FUR-436,Furniture & Home,3480.0,Netbanking,Standard,0,1,0,2,0,0,0.0,2125.24,0.6375,0.1726,0.12,10.0,0,0
ORD-22729,CUST-2765,2026-06-25,PROD-ELE-980,Electronics,2150.0,Credit Card,Standard,0,1,0,2,0,0,0.0,2068.26,0.0395,0.1285,0.16,20.0,0,0
ORD-22730,CUST-1931,2026-06-26,PROD-APP-971,Apparel,520.0,Credit Card,Express,0,1,0,1,0,0,0.0,952.86,-0.4543,0.3512,0.3,15.0,0,0
ORD-22731,CUST-2368,2026-06-23,PROD-JEW-463,Jewelry,2520.0,UPI,Same Day,0,1,0,3,0,1,0.0,2609.64,-0.0343,0.1516,0.1,30.0,0,0
ORD-22732,CUST-6077,2026-06-26,PROD-APP-119,Apparel,1490.0,COD,Standard,0,2,0,0,0,0,0.3052,2298.45,-0.3517,0.3215,0.3,0.0,1,0
ORD-22733,CUST-3505,2026-06-28,PROD-ELE-763,Electronics,4080.0,COD,Standard,0,1,0,5,0,1,0.0,3230.61,0.2629,0.1238,0.16,0.0,0,0
ORD-22734,CUST-7294,2026-06-25,PROD-ELE-470,Electronics,9510.0,Debit Card,Standard,0,1,0,1,0,0,0.0,7554.68,0.2588,0.1949,0.16,0.0,0,0
ORD-22735,CUST-1720,2026-06-28,PROD-PER-467,Personal Care,1760.0,Credit Card,Express,0,1,0,5,0,0,0.0,1308.11,0.3454,0.0911,0.07,40.0,0,0
ORD-22736,CUST-2819,2026-06-24,PROD-PER-446,Personal Care,2520.0,Credit Card,Standard,0,1,0,5,0,0,0.0,2120.58,0.1884,0.0605,0.07,20.0,0,0
ORD-22737,CUST-1859,2026-06-26,PROD-APP-368,Apparel,2110.0,UPI,Express,0,3,0,1,0,1,0.0,2331.06,-0.0948,0.3455,0.3,20.0,0,0
ORD-22738,CUST-6008,2026-06-23,PROD-ELE-311,Electronics,1770.0,COD,Standard,0,3,0,2,0,0,0.0,1230.37,0.4386,0.1352,0.16,0.0,0,0
ORD-22739,CUST-7447,2026-06-22,PROD-FOO-164,Footwear,3510.0,Credit Card,Standard,0,2,0,1,0,0,0.0,1675.88,1.0944,0.1785,0.26,10.0,0,1
ORD-22740,CUST-4046,2026-06-25,PROD-FUR-363,Furniture & Home,2770.0,Credit Card,Standard,0,1,0,0,0,0,0.433,2572.87,0.0766,0.1878,0.12,30.0,1,1
ORD-22741,CUST-2205,2026-06-27,PROD-APP-254,Apparel,3550.0,COD,Express,0,1,0,3,2,0,0.6667,1388.47,1.5568,0.3517,0.3,15.0,0,1
ORD-22742,CUST-4051,2026-06-25,PROD-FOO-527,Footwear,480.0,Credit Card,Express,0,2,1,1,0,0,0.0,1080.99,-0.556,0.2798,0.26,0.0,0,0
ORD-22743,CUST-2002,2026-06-26,PROD-FOO-688,Footwear,1980.0,COD,Standard,2,2,1,3,1,0,0.3333,4203.74,-0.529,0.2482,0.26,15.0,0,1
ORD-22744,CUST-5173,2026-06-26,PROD-APP-811,Apparel,1350.0,COD,Same Day,0,2,0,5,0,0,0.0,1154.64,0.1692,0.3029,0.3,20.0,0,0
ORD-22745,CUST-4832,2026-06-25,PROD-APP-583,Apparel,4220.0,Credit Card,Standard,0,1,0,0,0,0,0.1889,3777.85,0.117,0.369,0.3,0.0,1,0
ORD-22746,CUST-1261,2026-06-23,PROD-APP-118,Apparel,10230.0,Credit Card,Same Day,0,1,0,2,0,0,0.0,4970.56,1.0581,0.3203,0.3,0.0,0,0
ORD-22747,CUST-2576,2026-06-24,PROD-ELE-841,Electronics,3480.0,UPI,Express,0,1,0,1,0,0,0.0,2242.16,0.5521,0.0885,0.16,0.0,0,0
ORD-22748,CUST-5857,2026-06-24,PROD-APP-772,Apparel,820.0,COD,Standard,0,1,0,2,0,0,0.0,720.49,0.1381,0.3404,0.3,0.0,0,0
ORD-22749,CUST-1320,2026-06-24,PROD-ELE-968,Electronics,3170.0,Netbanking,Standard,0,1,0,1,0,0,0.0,2825.4,0.122,0.2058,0.16,0.0,0,0
ORD-22750,CUST-7629,2026-06-27,PROD-APP-480,Apparel,2410.0,COD,Standard,0,1,0,2,0,0,0.0,2322.28,0.0378,0.3472,0.3,50.0,0,0
ORD-22751,CUST-3369,2026-06-22,PROD-FOO-750,Footwear,2010.0,UPI,Standard,2,1,0,1,1,0,1.0,2311.29,-0.1304,0.3116,0.26,0.0,0,0
ORD-22752,CUST-3978,2026-06-28,PROD-ELE-897,Electronics,3090.0,UPI,Standard,0,1,0,4,0,0,0.0,2146.71,0.4394,0.222,0.16,20.0,0,0
ORD-22753,CUST-6945,2026-06-28,PROD-ELE-589,Electronics,3980.0,UPI,Express,0,1,0,1,0,0,0.0,2745.92,0.4494,0.1036,0.16,20.0,0,0
ORD-22754,CUST-2175,2026-06-26,PROD-FOO-810,Footwear,4280.0,Debit Card,Standard,2,3,0,2,0,0,0.0,4086.74,0.0473,0.3027,0.26,10.0,0,0
ORD-22755,CUST-3283,2026-06-27,PROD-APP-598,Apparel,1220.0,Debit Card,Standard,0,1,0,3,0,0,0.0,686.64,0.7768,0.3236,0.3,10.0,0,0
ORD-22756,CUST-7240,2026-06-26,PROD-APP-380,Apparel,2040.0,UPI,Standard,0,1,0,1,0,0,0.0,1881.22,0.0844,0.3082,0.3,10.0,0,0
ORD-22757,CUST-4837,2026-06-23,PROD-APP-630,Apparel,920.0,COD,Standard,0,2,1,1,0,0,0.0,748.44,0.2292,0.2815,0.3,15.0,0,1
ORD-22758,CUST-4827,2026-06-28,PROD-FUR-957,Furniture & Home,15490.0,COD,Standard,0,2,0,4,0,0,0.0,7159.55,1.1635,0.1636,0.12,10.0,0,0
ORD-22759,CUST-7053,2026-06-27,PROD-APP-539,Apparel,1090.0,UPI,Express,0,1,0,0,0,0,0.1108,2393.65,-0.5446,0.3292,0.3,15.0,1,0
ORD-22760,CUST-3471,2026-06-28,PROD-PER-433,Personal Care,2430.0,UPI,Standard,0,1,0,1,0,0,0.0,2595.88,-0.0639,0.0663,0.07,15.0,0,0
ORD-22761,CUST-1774,2026-06-27,PROD-FOO-444,Footwear,770.0,UPI,Standard,0,1,0,3,0,0,0.0,1117.9,-0.3112,0.257,0.26,15.0,0,0
ORD-22762,CUST-6433,2026-06-27,PROD-FOO-523,Footwear,1920.0,Netbanking,Same Day,0,2,1,1,0,0,0.0,1321.88,0.4525,0.2798,0.26,0.0,0,0
ORD-22763,CUST-2532,2026-06-22,PROD-FOO-975,Footwear,4680.0,Credit Card,Standard,0,1,0,6,1,0,0.1667,7282.6,-0.3574,0.2981,0.26,15.0,0,0
ORD-22764,CUST-5221,2026-06-26,PROD-ELE-284,Electronics,6140.0,COD,Standard,0,2,0,4,1,0,0.25,3159.73,0.9432,0.1665,0.16,0.0,0,1
ORD-22765,CUST-2976,2026-06-24,PROD-FUR-860,Furniture & Home,2800.0,COD,Standard,0,1,0,2,0,0,0.0,2035.76,0.3754,0.0961,0.12,0.0,0,0
ORD-22766,CUST-2334,2026-06-28,PROD-JEW-262,Jewelry,2180.0,COD,Express,0,3,0,3,0,0,0.0,1173.38,0.8579,0.0524,0.1,15.0,0,0
ORD-22767,CUST-3471,2026-06-27,PROD-FOO-903,Footwear,3110.0,UPI,Standard,0,1,0,2,0,0,0.0,2595.88,0.1981,0.2591,0.26,50.0,0,0
ORD-22768,CUST-7010,2026-06-22,PROD-APP-374,Apparel,3420.0,UPI,Standard,0,3,0,3,0,2,0.0,1579.95,1.1646,0.3449,0.3,15.0,0,0
ORD-22769,CUST-4334,2026-06-22,PROD-FOO-562,Footwear,3610.0,Debit Card,Same Day,0,2,1,3,0,0,0.0,3186.33,0.133,0.2954,0.26,0.0,0,0
ORD-22770,CUST-5963,2026-06-22,PROD-APP-824,Apparel,1050.0,UPI,Standard,0,2,1,1,0,0,0.0,1313.1,-0.2004,0.2532,0.3,20.0,0,0
ORD-22771,CUST-5331,2026-06-26,PROD-APP-862,Apparel,4210.0,Credit Card,Express,1,2,1,2,0,1,0.0,3465.5,0.2148,0.2726,0.3,0.0,0,0
ORD-22772,CUST-1346,2026-06-25,PROD-ELE-213,Electronics,6100.0,UPI,Standard,0,1,0,0,0,0,0.3955,4968.4,0.2278,0.1593,0.16,40.0,1,0
ORD-22773,CUST-4759,2026-06-28,PROD-JEW-583,Jewelry,7110.0,UPI,Standard,0,1,0,1,1,0,1.0,4759.08,0.494,0.0797,0.1,10.0,0,0
ORD-22774,CUST-4348,2026-06-29,PROD-APP-330,Apparel,1500.0,Credit Card,Express,0,3,0,1,0,0,0.0,3321.13,-0.5483,0.2845,0.3,15.0,0,0
ORD-22775,CUST-3958,2026-06-27,PROD-FOO-860,Footwear,2370.0,Credit Card,Standard,0,1,0,2,0,0,0.0,1965.21,0.206,0.2154,0.26,40.0,0,0
ORD-22776,CUST-3946,2026-06-28,PROD-FOO-260,Footwear,1120.0,Credit Card,Standard,0,1,0,1,0,1,0.0,1633.64,-0.3144,0.2954,0.26,15.0,0,0
ORD-22777,CUST-5903,2026-06-26,PROD-APP-379,Apparel,4740.0,Credit Card,Standard,0,2,0,1,0,0,0.0,4787.24,-0.0099,0.3143,0.3,0.0,0,0
ORD-22778,CUST-1514,2026-06-27,PROD-PER-715,Personal Care,2690.0,UPI,Standard,6,2,0,1,1,0,1.0,4545.35,-0.4082,0.0705,0.07,50.0,0,0
ORD-22779,CUST-6582,2026-06-24,PROD-FOO-656,Footwear,1410.0,Credit Card,Standard,0,1,0,5,0,0,0.0,1202.8,0.1723,0.2704,0.26,10.0,0,0
ORD-22780,CUST-5361,2026-06-23,PROD-FUR-711,Furniture & Home,2120.0,UPI,Standard,0,1,0,1,0,0,0.0,1846.5,0.1481,0.0475,0.12,20.0,0,0
ORD-22781,CUST-6918,2026-06-28,PROD-APP-659,Apparel,4260.0,UPI,Standard,0,1,0,0,0,0,0.2433,3449.23,0.2351,0.303,0.3,0.0,1,0
ORD-22782,CUST-3875,2026-06-23,PROD-FOO-399,Footwear,3370.0,Credit Card,Standard,0,1,0,4,1,0,0.25,3088.1,0.0913,0.2731,0.26,10.0,0,1
ORD-22783,CUST-1037,2026-06-25,PROD-APP-555,Apparel,2380.0,COD,Standard,0,1,0,1,0,0,0.0,2187.53,0.088,0.252,0.3,0.0,0,0
ORD-22784,CUST-4330,2026-06-23,PROD-FOO-930,Footwear,1320.0,Credit Card,Express,0,3,0,3,0,0,0.0,1088.65,0.2125,0.268,0.26,0.0,0,0
ORD-22785,CUST-6383,2026-06-29,PROD-ELE-753,Electronics,1720.0,Credit Card,Standard,0,2,0,4,0,0,0.0,1958.85,-0.1219,0.1201,0.16,0.0,0,0
ORD-22786,CUST-4954,2026-06-27,PROD-ELE-858,Electronics,1890.0,Netbanking,Standard,0,1,0,1,1,0,1.0,2533.01,-0.2539,0.1525,0.16,15.0,0,0
ORD-22787,CUST-3026,2026-06-28,PROD-APP-141,Apparel,1340.0,Credit Card,Express,0,1,0,0,0,0,0.0037,1933.89,-0.3071,0.2289,0.3,0.0,1,0
ORD-22788,CUST-3925,2026-06-28,PROD-APP-247,Apparel,820.0,COD,Standard,0,2,1,1,0,0,0.0,1205.83,-0.32,0.3047,0.3,0.0,0,0
ORD-22789,CUST-5827,2026-06-25,PROD-ELE-899,Electronics,2640.0,COD,Standard,0,2,0,2,1,0,0.5,5001.03,-0.4721,0.1458,0.16,20.0,0,0
ORD-22790,CUST-2095,2026-06-26,PROD-APP-807,Apparel,1270.0,COD,Standard,0,1,0,3,0,0,0.0,1265.99,0.0032,0.3075,0.3,50.0,0,1
ORD-22791,CUST-4523,2026-06-23,PROD-ELE-521,Electronics,6640.0,COD,Standard,0,1,0,4,0,0,0.0,6127.98,0.0836,0.1969,0.16,0.0,0,0
ORD-22792,CUST-1873,2026-06-25,PROD-APP-786,Apparel,2000.0,Credit Card,Same Day,0,1,0,1,0,0,0.0,2859.53,-0.3006,0.3827,0.3,15.0,0,0
ORD-22793,CUST-5217,2026-06-25,PROD-ELE-301,Electronics,1520.0,Credit Card,Standard,0,1,0,1,0,0,0.0,1468.37,0.0352,0.1472,0.16,20.0,0,0
ORD-22794,CUST-4041,2026-06-24,PROD-APP-453,Apparel,2120.0,Debit Card,Standard,0,1,0,5,0,0,0.0,1894.31,0.1191,0.3014,0.3,15.0,0,1
ORD-22795,CUST-4774,2026-06-28,PROD-FOO-450,Footwear,1880.0,COD,Standard,0,2,0,0,0,0,0.1979,1573.95,0.1944,0.2284,0.26,0.0,1,0
ORD-22796,CUST-3983,2026-06-26,PROD-APP-146,Apparel,2590.0,UPI,Standard,0,1,0,1,0,0,0.0,1464.47,0.7686,0.2841,0.3,50.0,0,0
ORD-22797,CUST-3542,2026-06-24,PROD-APP-810,Apparel,3580.0,UPI,Standard,0,1,0,1,0,0,0.0,7432.97,-0.5184,0.3212,0.3,40.0,0,0
ORD-22798,CUST-1962,2026-06-29,PROD-APP-290,Apparel,5130.0,Credit Card,Same Day,0,1,0,2,0,0,0.0,3257.23,0.575,0.2389,0.3,15.0,0,0
ORD-22799,CUST-5671,2026-06-26,PROD-ELE-118,Electronics,1090.0,COD,Standard,0,1,0,1,1,0,1.0,1938.58,-0.4377,0.1538,0.16,10.0,0,1
ORD-22800,CUST-3601,2026-06-25,PROD-APP-879,Apparel,2790.0,Debit Card,Standard,0,2,0,0,0,0,0.3959,2256.94,0.2362,0.3386,0.3,15.0,1,0
ORD-22801,CUST-3378,2026-06-25,PROD-ELE-733,Electronics,6820.0,Credit Card,Standard,0,1,0,1,0,0,0.0,3788.53,0.8002,0.0938,0.16,0.0,0,0
ORD-22802,CUST-1433,2026-06-23,PROD-APP-602,Apparel,2580.0,UPI,Standard,0,2,0,1,0,0,0.0,2658.38,-0.0295,0.2644,0.3,15.0,0,0
ORD-22803,CUST-2087,2026-06-26,PROD-ELE-752,Electronics,2400.0,Netbanking,Standard,0,2,0,1,0,0,0.0,3395.62,-0.2932,0.1871,0.16,15.0,0,0
ORD-22804,CUST-2143,2026-06-25,PROD-APP-440,Apparel,3990.0,Credit Card,Standard,0,3,1,5,1,1,0.2,3044.4,0.3106,0.275,0.3,40.0,0,0
ORD-22805,CUST-7115,2026-06-27,PROD-FUR-777,Furniture & Home,1960.0,UPI,Standard,4,1,0,1,0,0,0.0,2651.13,-0.2607,0.1009,0.12,0.0,0,0
ORD-22806,CUST-2481,2026-06-26,PROD-APP-513,Apparel,1210.0,COD,Standard,0,1,0,0,0,0,0.1441,1023.96,0.1817,0.318,0.3,30.0,1,0
ORD-22807,CUST-3974,2026-06-28,PROD-ELE-495,Electronics,1160.0,COD,Express,0,1,0,3,1,0,0.3333,1191.73,-0.0266,0.131,0.16,0.0,0,0
ORD-22808,CUST-2696,2026-06-23,PROD-FOO-935,Footwear,1050.0,Netbanking,Standard,0,2,1,0,0,0,0.2536,1488.55,-0.2946,0.2234,0.26,40.0,1,1
ORD-22809,CUST-5701,2026-06-25,PROD-FUR-841,Furniture & Home,3130.0,Credit Card,Same Day,0,2,0,0,0,0,0.1749,1977.88,0.5825,0.1137,0.12,30.0,1,0
ORD-22810,CUST-4892,2026-06-29,PROD-APP-653,Apparel,2280.0,UPI,Express,0,2,0,3,0,0,0.0,2152.06,0.0595,0.3644,0.3,10.0,0,0
ORD-22811,CUST-1750,2026-06-26,PROD-PER-969,Personal Care,3020.0,Debit Card,Standard,0,1,0,2,0,1,0.0,1987.22,0.5197,0.0839,0.07,0.0,0,0
ORD-22812,CUST-4464,2026-06-26,PROD-APP-157,Apparel,2060.0,COD,Standard,0,1,0,2,0,0,0.0,3126.7,-0.3412,0.3262,0.3,0.0,0,0
ORD-22813,CUST-3253,2026-06-26,PROD-FOO-894,Footwear,1600.0,UPI,Standard,0,1,0,0,0,0,0.0954,2337.27,-0.3154,0.2677,0.26,10.0,1,0
ORD-22814,CUST-5700,2026-06-27,PROD-PER-100,Personal Care,2790.0,Credit Card,Standard,3,2,0,1,0,0,0.0,2986.66,-0.0658,0.0869,0.07,0.0,0,0
ORD-22815,CUST-1269,2026-06-24,PROD-FUR-713,Furniture & Home,4030.0,Netbanking,Standard,0,1,0,1,0,0,0.0,3281.82,0.228,0.0462,0.12,20.0,0,0
ORD-22816,CUST-5098,2026-06-29,PROD-FUR-577,Furniture & Home,2970.0,UPI,Standard,0,2,0,0,0,0,0.1331,4126.34,-0.2802,0.0696,0.12,15.0,1,0
ORD-22817,CUST-4649,2026-06-27,PROD-PER-675,Personal Care,820.0,UPI,Express,0,2,0,5,1,0,0.2,1752.48,-0.5321,0.0257,0.07,0.0,0,0
ORD-22818,CUST-5872,2026-06-24,PROD-ELE-970,Electronics,1100.0,Credit Card,Standard,4,1,0,1,1,0,1.0,919.43,0.1964,0.1913,0.16,0.0,0,0
ORD-22819,CUST-5511,2026-06-26,PROD-FUR-710,Furniture & Home,3930.0,Credit Card,Standard,0,1,0,1,0,0,0.0,3263.68,0.2042,0.1403,0.12,15.0,0,0
ORD-22820,CUST-4169,2026-06-28,PROD-APP-435,Apparel,1460.0,Netbanking,Express,0,1,0,0,0,0,0.2127,1754.09,-0.1677,0.2603,0.3,40.0,1,0
ORD-22821,CUST-2797,2026-06-26,PROD-APP-707,Apparel,730.0,COD,Express,0,2,0,2,0,0,0.0,1521.9,-0.5203,0.3186,0.3,10.0,0,0
ORD-22822,CUST-3645,2026-06-27,PROD-FOO-753,Footwear,1620.0,COD,Standard,0,4,0,4,3,0,0.75,1716.02,-0.056,0.2914,0.26,10.0,0,0
ORD-22823,CUST-4241,2026-06-28,PROD-APP-260,Apparel,3640.0,Netbanking,Standard,0,2,0,1,0,0,0.0,6112.29,-0.4045,0.3318,0.3,20.0,0,0
ORD-22824,CUST-3433,2026-06-30,PROD-PER-857,Personal Care,2380.0,Credit Card,Express,0,1,0,2,0,0,0.0,1719.22,0.3843,0.1081,0.07,20.0,0,0
ORD-22825,CUST-5295,2026-06-27,PROD-ELE-230,Electronics,1170.0,Credit Card,Same Day,0,2,0,1,0,0,0.0,2032.62,-0.4244,0.178,0.16,15.0,0,0
ORD-22826,CUST-6442,2026-06-27,PROD-ELE-694,Electronics,490.0,Netbanking,Standard,0,1,0,1,0,0,0.0,859.08,-0.4296,0.1557,0.16,10.0,0,0
ORD-22827,CUST-3879,2026-06-24,PROD-APP-102,Apparel,2960.0,COD,Same Day,0,1,0,1,0,0,0.0,4097.27,-0.2776,0.2659,0.3,10.0,0,0
ORD-22828,CUST-1558,2026-06-24,PROD-PER-694,Personal Care,10910.0,UPI,Standard,0,1,0,1,0,0,0.0,6811.69,0.6017,0.1584,0.07,30.0,0,0
ORD-22829,CUST-7301,2026-06-27,PROD-PER-633,Personal Care,2890.0,Netbanking,Standard,0,1,0,1,0,0,0.0,2155.42,0.3408,0.0342,0.07,10.0,0,0
ORD-22830,CUST-2152,2026-06-24,PROD-FOO-793,Footwear,1420.0,Credit Card,Express,0,1,0,4,1,0,0.25,1833.84,-0.2257,0.2085,0.26,10.0,0,0
ORD-22831,CUST-6964,2026-06-25,PROD-APP-832,Apparel,1730.0,COD,Standard,0,2,0,0,0,0,0.1963,1421.94,0.2166,0.3264,0.3,10.0,1,0
ORD-22832,CUST-3103,2026-06-29,PROD-APP-483,Apparel,5140.0,Credit Card,Express,0,1,0,5,0,0,0.0,2569.57,1.0003,0.377,0.3,0.0,0,0
ORD-22833,CUST-4698,2026-06-30,PROD-APP-592,Apparel,10530.0,Debit Card,Standard,0,1,0,1,1,0,1.0,4031.9,1.6117,0.2534,0.3,0.0,0,1
ORD-22834,CUST-1297,2026-06-25,PROD-FUR-306,Furniture & Home,1060.0,UPI,Standard,0,1,0,2,0,0,0.0,2182.85,-0.5144,0.1454,0.12,10.0,0,0
ORD-22835,CUST-1497,2026-06-26,PROD-FOO-601,Footwear,670.0,UPI,Standard,7,2,0,2,0,0,0.0,815.54,-0.1785,0.2295,0.26,0.0,0,0
ORD-22836,CUST-1713,2026-06-30,PROD-APP-130,Apparel,1780.0,COD,Same Day,0,1,0,1,0,0,0.0,2392.99,-0.2562,0.2784,0.3,0.0,0,0
ORD-22837,CUST-3020,2026-06-30,PROD-FOO-853,Footwear,620.0,UPI,Standard,0,1,0,3,0,0,0.0,988.34,-0.3727,0.3325,0.26,20.0,0,0
ORD-22838,CUST-7038,2026-06-29,PROD-FUR-740,Furniture & Home,2110.0,Credit Card,Same Day,0,1,0,2,0,0,0.0,2568.66,-0.1786,0.111,0.12,20.0,0,0
ORD-22839,CUST-2994,2026-06-27,PROD-APP-236,Apparel,4330.0,Debit Card,Standard,0,1,0,2,0,0,0.0,3626.89,0.1939,0.2523,0.3,0.0,0,0
ORD-22840,CUST-3891,2026-06-25,PROD-ELE-115,Electronics,4050.0,COD,Standard,0,1,0,2,0,1,0.0,3308.25,0.2242,0.1648,0.16,30.0,0,0
ORD-22841,CUST-6498,2026-06-27,PROD-ELE-456,Electronics,1090.0,Netbanking,Standard,1,1,0,3,0,0,0.0,1769.42,-0.384,0.1358,0.16,20.0,0,0
ORD-22842,CUST-2993,2026-06-27,PROD-APP-402,Apparel,1970.0,UPI,Standard,0,2,0,3,0,1,0.0,1187.71,0.6587,0.3057,0.3,0.0,0,0
ORD-22843,CUST-6500,2026-06-27,PROD-PER-578,Personal Care,1690.0,UPI,Same Day,0,1,0,1,0,0,0.0,1802.99,-0.0627,0.02,0.07,0.0,0,0
ORD-22844,CUST-2581,2026-06-26,PROD-APP-562,Apparel,2940.0,Netbanking,Standard,0,2,0,1,0,0,0.0,2556.25,0.1501,0.2294,0.3,15.0,0,0
ORD-22845,CUST-7189,2026-06-29,PROD-APP-465,Apparel,2900.0,COD,Standard,0,1,0,0,0,0,0.283,1917.06,0.5127,0.2592,0.3,20.0,1,0
ORD-22846,CUST-7100,2026-06-26,PROD-JEW-311,Jewelry,6020.0,Debit Card,Standard,0,1,0,1,0,0,0.0,5796.06,0.0386,0.1033,0.1,0.0,0,0
ORD-22847,CUST-2696,2026-06-25,PROD-APP-194,Apparel,790.0,UPI,Standard,0,1,0,1,1,0,1.0,1488.55,-0.4693,0.2989,0.3,10.0,0,0
ORD-22848,CUST-1731,2026-06-24,PROD-APP-770,Apparel,3100.0,UPI,Standard,0,1,0,0,0,0,0.0585,2535.67,0.2226,0.2614,0.3,0.0,1,0
ORD-22849,CUST-5007,2026-06-29,PROD-FOO-158,Footwear,2200.0,COD,Express,0,1,0,6,0,0,0.0,1490.48,0.476,0.2941,0.26,0.0,0,0
ORD-22850,CUST-7082,2026-06-28,PROD-FUR-288,Furniture & Home,2220.0,Debit Card,Standard,0,2,0,1,0,0,0.0,1810.22,0.2264,0.0706,0.12,20.0,0,0
